,ID,yr,cm,annualprec,summerpdsi,wintertemp
522,886,2002,18.7,1.8056,-1.055,5.4
523,886,2004,19.2,1.8532,-0.795,5.1
524,886,2006,19.9,1.4533,-2.0425,5.666666667
525,886,2008,20.9,1.5392,-2.47,4.833333333
526,886,2010,21.9,1.4914,-1.5675,2.033333333
527,886,2011,22.3,2.0694,-0.3875,5.133333333
528,1276,2010,1.2,1.4914,-1.5675,2.033333333
529,1276,2011,1,2.0694,-0.3875,5.133333333
530,629,1998,1,1.765,-0.795,5.633333333
531,629,2002,1.3,1.8056,-1.055,5.4
532,629,2004,1.6,1.8532,-0.795,5.1
533,629,2006,1.9,1.4533,-2.0425,5.666666667
534,629,2008,2.3,1.5392,-2.47,4.833333333
535,629,2010,2.7,1.4914,-1.5675,2.033333333
536,629,2011,1.9,2.0694,-0.3875,5.133333333
537,1333,2010,1.6,1.4914,-1.5675,2.033333333
538,1333,2011,2.2,2.0694,-0.3875,5.133333333
539,726,1998,7.7,1.765,-0.795,5.633333333
540,726,2002,7.8,1.8056,-1.055,5.4
541,726,2004,7.9,1.8532,-0.795,5.1
542,726,2006,8,1.4533,-2.0425,5.666666667
543,726,2008,8.2,1.5392,-2.47,4.833333333
544,726,2010,8.3,1.4914,-1.5675,2.033333333
545,726,2011,8.4,2.0694,-0.3875,5.133333333
546,945,1998,5.6,1.765,-0.795,5.633333333
547,945,2002,5.9,1.8056,-1.055,5.4
548,945,2004,6,1.8532,-0.795,5.1
549,945,2006,6.1,1.4533,-2.0425,5.666666667
550,945,2008,6.2,1.5392,-2.47,4.833333333
551,945,2010,6.4,1.4914,-1.5675,2.033333333
552,945,2011,6.4,2.0694,-0.3875,5.133333333
553,512,1998,8.3,1.765,-0.795,5.633333333
554,512,2002,8.2,1.8056,-1.055,5.4
555,512,2004,8,1.8532,-0.795,5.1
556,512,2006,8,1.4533,-2.0425,5.666666667
557,511,1998,60.9,1.765,-0.795,5.633333333
558,511,2002,62.3,1.8056,-1.055,5.4
559,511,2004,62.6,1.8532,-0.795,5.1
560,511,2006,63.6,1.4533,-2.0425,5.666666667
561,511,2008,64.8,1.5392,-2.47,4.833333333
562,511,2010,65,1.4914,-1.5675,2.033333333
563,511,2011,65.4,2.0694,-0.3875,5.133333333
564,499,1998,2,1.765,-0.795,5.633333333
565,499,2002,2.3,1.8056,-1.055,5.4
566,499,2004,2.6,1.8532,-0.795,5.1
567,499,2006,2.7,1.4533,-2.0425,5.666666667
568,499,2008,3,1.5392,-2.47,4.833333333
569,499,2010,3.6,1.4914,-1.5675,2.033333333
570,499,2011,3.5,2.0694,-0.3875,5.133333333
571,1115,2007,2,1.2303,-2.835,5.866666667
572,1115,2008,1.5,1.5392,-2.47,4.833333333
573,1115,2010,1.8,1.4914,-1.5675,2.033333333
574,1115,2011,2.3,2.0694,-0.3875,5.133333333
575,693,1998,1.5,1.765,-0.795,5.633333333
576,693,2002,1.7,1.8056,-1.055,5.4
577,693,2004,1.9,1.8532,-0.795,5.1
578,693,2006,2.1,1.4533,-2.0425,5.666666667
579,693,2008,2.3,1.5392,-2.47,4.833333333
580,693,2010,2.4,1.4914,-1.5675,2.033333333
581,693,2011,2.4,2.0694,-0.3875,5.133333333
582,883,1998,26.1,1.765,-0.795,5.633333333
583,883,2002,26.2,1.8056,-1.055,5.4
584,883,2004,26.1,1.8532,-0.795,5.1
585,883,2006,26.1,1.4533,-2.0425,5.666666667
586,968,1998,2.7,1.765,-0.795,5.633333333
587,968,2002,2.9,1.8056,-1.055,5.4
588,968,2004,3.1,1.8532,-0.795,5.1
589,968,2006,3.4,1.4533,-2.0425,5.666666667
590,968,2008,3.7,1.5392,-2.47,4.833333333
591,968,2010,3.9,1.4914,-1.5675,2.033333333
592,968,2011,3.9,2.0694,-0.3875,5.133333333
593,509,1998,33.4,1.765,-0.795,5.633333333
594,509,2002,34.2,1.8056,-1.055,5.4
595,509,2004,34.8,1.8532,-0.795,5.1
596,509,2006,35.1,1.4533,-2.0425,5.666666667
597,509,2008,35.8,1.5392,-2.47,4.833333333
598,509,2010,36.5,1.4914,-1.5675,2.033333333
599,509,2011,36.9,2.0694,-0.3875,5.133333333
600,723,1998,44.3,1.765,-0.795,5.633333333
601,723,2002,45.7,1.8056,-1.055,5.4
602,723,2004,47,1.8532,-0.795,5.1
603,723,2006,48.5,1.4533,-2.0425,5.666666667
604,723,2008,49.7,1.5392,-2.47,4.833333333
605,723,2010,51,1.4914,-1.5675,2.033333333
606,723,2011,52.1,2.0694,-0.3875,5.133333333
607,725,1998,16.2,1.765,-0.795,5.633333333
608,725,2002,16.3,1.8056,-1.055,5.4
609,725,2004,16.4,1.8532,-0.795,5.1
610,725,2006,16.5,1.4533,-2.0425,5.666666667
611,725,2008,16.5,1.5392,-2.47,4.833333333
612,725,2010,16.7,1.4914,-1.5675,2.033333333
613,725,2011,16.3,2.0694,-0.3875,5.133333333
614,970,1998,35.3,1.765,-0.795,5.633333333
615,970,2002,33.9,1.8056,-1.055,5.4
616,970,2004,36.1,1.8532,-0.795,5.1
617,970,2006,36.3,1.4533,-2.0425,5.666666667
618,970,2008,36.5,1.5392,-2.47,4.833333333
619,970,2010,36.9,1.4914,-1.5675,2.033333333
620,970,2011,37.6,2.0694,-0.3875,5.133333333
621,967,1998,25.3,1.765,-0.795,5.633333333
622,967,2002,25.2,1.8056,-1.055,5.4
623,967,2004,26.1,1.8532,-0.795,5.1
624,967,2006,26.9,1.4533,-2.0425,5.666666667
625,967,2008,27.5,1.5392,-2.47,4.833333333
626,967,2010,28,1.4914,-1.5675,2.033333333
627,967,2011,28.4,2.0694,-0.3875,5.133333333
628,1114,2007,1,1.2303,-2.835,5.866666667
629,1114,2008,0.9,1.5392,-2.47,4.833333333
630,1114,2010,1.2,1.4914,-1.5675,2.033333333
631,1114,2011,1.4,2.0694,-0.3875,5.133333333
632,626,1998,9,1.765,-0.795,5.633333333
633,626,2002,9.1,1.8056,-1.055,5.4
634,626,2004,9,1.8532,-0.795,5.1
635,626,2006,8.9,1.4533,-2.0425,5.666666667
636,626,2008,9.4,1.5392,-2.47,4.833333333
637,626,2010,9.6,1.4914,-1.5675,2.033333333
638,626,2011,9.1,2.0694,-0.3875,5.133333333
639,946,1998,25.2,1.765,-0.795,5.633333333
640,946,2002,26,1.8056,-1.055,5.4
641,946,2004,26.5,1.8532,-0.795,5.1
642,946,2006,27.2,1.4533,-2.0425,5.666666667
643,946,2008,27.8,1.5392,-2.47,4.833333333
644,946,2010,28.6,1.4914,-1.5675,2.033333333
645,946,2011,29.2,2.0694,-0.3875,5.133333333
646,510,1998,3.7,1.765,-0.795,5.633333333
647,510,2002,3.9,1.8056,-1.055,5.4
648,510,2004,4,1.8532,-0.795,5.1
649,510,2006,4,1.4533,-2.0425,5.666666667
650,510,2008,4.2,1.5392,-2.47,4.833333333
651,510,2010,4.3,1.4914,-1.5675,2.033333333
652,510,2011,4.2,2.0694,-0.3875,5.133333333
653,1118,2007,1.5,1.2303,-2.835,5.866666667
654,1118,2008,1.5,1.5392,-2.47,4.833333333
655,1118,2010,1.6,1.4914,-1.5675,2.033333333
656,1118,2011,1.9,2.0694,-0.3875,5.133333333
657,497,1998,14.3,1.765,-0.795,5.633333333
658,497,2002,15.3,1.8056,-1.055,5.4
659,497,2004,15.9,1.8532,-0.795,5.1
660,497,2006,16.4,1.4533,-2.0425,5.666666667
661,497,2008,17,1.5392,-2.47,4.833333333
662,497,2010,17.4,1.4914,-1.5675,2.033333333
663,497,2011,17.8,2.0694,-0.3875,5.133333333
664,948,1998,2.5,1.765,-0.795,5.633333333
665,948,2002,2.4,1.8056,-1.055,5.4
666,948,2004,2.4,1.8532,-0.795,5.1
667,948,2006,2.4,1.4533,-2.0425,5.666666667
668,948,2008,2.5,1.5392,-2.47,4.833333333
669,948,2010,2.2,1.4914,-1.5675,2.033333333
670,386,1998,1,1.765,-0.795,5.633333333
671,386,2002,1.1,1.8056,-1.055,5.4
672,386,2010,1.2,1.4914,-1.5675,2.033333333
673,885,1998,13,1.765,-0.795,5.633333333
674,885,2002,12.9,1.8056,-1.055,5.4
675,879,1998,12.1,1.765,-0.795,5.633333333
676,879,2002,13.4,1.8056,-1.055,5.4
677,879,2004,15,1.8532,-0.795,5.1
678,879,2006,16.2,1.4533,-2.0425,5.666666667
679,879,2008,17.2,1.5392,-2.47,4.833333333
680,879,2010,17.6,1.4914,-1.5675,2.033333333
681,879,2011,17.4,2.0694,-0.3875,5.133333333
682,877,1998,10.1,1.765,-0.795,5.633333333
683,877,2002,10.5,1.8056,-1.055,5.4
684,877,2004,10.8,1.8532,-0.795,5.1
685,877,2006,10.9,1.4533,-2.0425,5.666666667
686,877,2008,11,1.5392,-2.47,4.833333333
687,877,2010,11.1,1.4914,-1.5675,2.033333333
688,877,2011,11,2.0694,-0.3875,5.133333333
689,941,1998,21.5,1.765,-0.795,5.633333333
690,941,2002,22.1,1.8056,-1.055,5.4
691,941,2004,22.5,1.8532,-0.795,5.1
692,941,2006,23,1.4533,-2.0425,5.666666667
693,941,2008,23.7,1.5392,-2.47,4.833333333
694,941,2010,24.2,1.4914,-1.5675,2.033333333
695,941,2011,24.6,2.0694,-0.3875,5.133333333
696,1147,2007,1.1,1.2303,-2.835,5.866666667
697,1147,2008,1.1,1.5392,-2.47,4.833333333
698,1147,2010,1.2,1.4914,-1.5675,2.033333333
699,1147,2011,1.4,2.0694,-0.3875,5.133333333
700,1127,2007,2.2,1.2303,-2.835,5.866666667
701,1127,2008,2.3,1.5392,-2.47,4.833333333
702,1127,2010,2.4,1.4914,-1.5675,2.033333333
703,1127,2011,2.5,2.0694,-0.3875,5.133333333
704,1334,2010,1.1,1.4914,-1.5675,2.033333333
705,1334,2011,1.1,2.0694,-0.3875,5.133333333
706,495,1998,1.6,1.765,-0.795,5.633333333
707,495,2002,1.7,1.8056,-1.055,5.4
708,495,2004,1.9,1.8532,-0.795,5.1
709,495,2006,2.1,1.4533,-2.0425,5.666666667
710,495,2008,2.2,1.5392,-2.47,4.833333333
711,496,1998,31.8,1.765,-0.795,5.633333333
712,496,2002,31.6,1.8056,-1.055,5.4
713,496,2004,31.4,1.8532,-0.795,5.1
714,496,2006,31.2,1.4533,-2.0425,5.666666667
715,496,2008,30.4,1.5392,-2.47,4.833333333
716,496,2010,31.4,1.4914,-1.5675,2.033333333
717,496,2011,30.7,2.0694,-0.3875,5.133333333
718,1128,2007,1.1,1.2303,-2.835,5.866666667
719,1128,2008,1.1,1.5392,-2.47,4.833333333
720,1128,2010,1.2,1.4914,-1.5675,2.033333333
721,1128,2011,1,2.0694,-0.3875,5.133333333
722,498,1998,5,1.765,-0.795,5.633333333
723,498,2002,4.8,1.8056,-1.055,5.4
724,498,2004,4.8,1.8532,-0.795,5.1
725,498,2006,4.9,1.4533,-2.0425,5.666666667
726,498,2008,4.9,1.5392,-2.47,4.833333333
727,498,2010,5.1,1.4914,-1.5675,2.033333333
728,498,2011,5.3,2.0694,-0.3875,5.133333333
729,494,1998,12.3,1.765,-0.795,5.633333333
730,494,2002,13.4,1.8056,-1.055,5.4
731,494,2004,14.1,1.8532,-0.795,5.1
732,494,2006,14.7,1.4533,-2.0425,5.666666667
733,494,2008,15.4,1.5392,-2.47,4.833333333
734,494,2010,15.7,1.4914,-1.5675,2.033333333
735,494,2011,16.5,2.0694,-0.3875,5.133333333
736,490,1998,33.8,1.765,-0.795,5.633333333
737,490,2002,34.5,1.8056,-1.055,5.4
738,490,2004,35.7,1.8532,-0.795,5.1
739,490,2006,35.7,1.4533,-2.0425,5.666666667
740,490,2008,36.4,1.5392,-2.47,4.833333333
741,490,2010,37.5,1.4914,-1.5675,2.033333333
742,490,2011,37.5,2.0694,-0.3875,5.133333333
743,715,1998,20.8,1.765,-0.795,5.633333333
744,715,2002,21.2,1.8056,-1.055,5.4
745,715,2004,21.4,1.8532,-0.795,5.1
746,715,2006,21.5,1.4533,-2.0425,5.666666667
747,715,2008,21.6,1.5392,-2.47,4.833333333
748,715,2010,21.9,1.4914,-1.5675,2.033333333
749,715,2011,22,2.0694,-0.3875,5.133333333
750,1148,2007,1.4,1.2303,-2.835,5.866666667
751,1148,2008,1.4,1.5392,-2.47,4.833333333
752,1148,2010,1.5,1.4914,-1.5675,2.033333333
753,1148,2011,1.7,2.0694,-0.3875,5.133333333
754,529,1998,10.4,1.765,-0.795,5.633333333
755,529,2002,10.8,1.8056,-1.055,5.4
756,529,2004,10.7,1.8532,-0.795,5.1
757,529,2006,10.6,1.4533,-2.0425,5.666666667
758,529,2008,10.8,1.5392,-2.47,4.833333333
759,529,2010,10.5,1.4914,-1.5675,2.033333333
760,529,2011,10.7,2.0694,-0.3875,5.133333333
761,646,1998,10.3,1.765,-0.795,5.633333333
762,646,2002,10.1,1.8056,-1.055,5.4
763,646,2004,10.5,1.8532,-0.795,5.1
764,646,2006,10.7,1.4533,-2.0425,5.666666667
765,646,2008,10.6,1.5392,-2.47,4.833333333
766,646,2010,10.8,1.4914,-1.5675,2.033333333
767,646,2011,10.9,2.0694,-0.3875,5.133333333
768,692,1998,3.2,1.765,-0.795,5.633333333
769,692,2002,3.7,1.8056,-1.055,5.4
770,692,2004,4.3,1.8532,-0.795,5.1
771,692,2006,4.7,1.4533,-2.0425,5.666666667
772,692,2008,5,1.5392,-2.47,4.833333333
773,692,2010,5.3,1.4914,-1.5675,2.033333333
774,692,2011,5.7,2.0694,-0.3875,5.133333333
775,488,1998,9.6,1.765,-0.795,5.633333333
776,488,2002,9.5,1.8056,-1.055,5.4
777,619,1998,2.4,1.765,-0.795,5.633333333
778,619,2002,3.7,1.8056,-1.055,5.4
779,619,2004,4.3,1.8532,-0.795,5.1
780,619,2006,4.6,1.4533,-2.0425,5.666666667
781,619,2008,5,1.5392,-2.47,4.833333333
782,619,2010,5,1.4914,-1.5675,2.033333333
783,619,2011,5.2,2.0694,-0.3875,5.133333333
784,691,1998,4.3,1.765,-0.795,5.633333333
785,691,2002,4.4,1.8056,-1.055,5.4
786,691,2004,4.6,1.8532,-0.795,5.1
787,691,2006,4.6,1.4533,-2.0425,5.666666667
788,691,2008,4.4,1.5392,-2.47,4.833333333
789,691,2010,4,1.4914,-1.5675,2.033333333
790,691,2011,4,2.0694,-0.3875,5.133333333
791,645,1998,1.9,1.765,-0.795,5.633333333
792,645,2004,1.9,1.8532,-0.795,5.1
793,645,2006,2.1,1.4533,-2.0425,5.666666667
794,645,2008,2.2,1.5392,-2.47,4.833333333
795,645,2010,2,1.4914,-1.5675,2.033333333
796,645,2011,2.1,2.0694,-0.3875,5.133333333
797,492,1998,2.7,1.765,-0.795,5.633333333
798,492,2002,2.9,1.8056,-1.055,5.4
799,492,2004,2.9,1.8532,-0.795,5.1
800,492,2006,3.1,1.4533,-2.0425,5.666666667
801,492,2008,3.1,1.5392,-2.47,4.833333333
802,492,2010,3.4,1.4914,-1.5675,2.033333333
803,492,2011,3.6,2.0694,-0.3875,5.133333333
804,621,1998,30.3,1.765,-0.795,5.633333333
805,621,2002,31.3,1.8056,-1.055,5.4
806,621,2004,31,1.8532,-0.795,5.1
807,621,2006,31.9,1.4533,-2.0425,5.666666667
808,621,2008,32.5,1.5392,-2.47,4.833333333
809,621,2010,33.4,1.4914,-1.5675,2.033333333
810,621,2011,33.5,2.0694,-0.3875,5.133333333
811,545,1998,0.8,1.765,-0.795,5.633333333
812,545,2002,1,1.8056,-1.055,5.4
813,545,2004,1.2,1.8532,-0.795,5.1
814,545,2006,1.2,1.4533,-2.0425,5.666666667
815,545,2008,1.4,1.5392,-2.47,4.833333333
816,545,2010,1.5,1.4914,-1.5675,2.033333333
817,545,2011,1.7,2.0694,-0.3875,5.133333333
818,606,1998,2,1.765,-0.795,5.633333333
819,606,2002,2.9,1.8056,-1.055,5.4
820,606,2004,2.5,1.8532,-0.795,5.1
821,606,2006,2.6,1.4533,-2.0425,5.666666667
822,606,2008,3,1.5392,-2.47,4.833333333
823,606,2010,3,1.4914,-1.5675,2.033333333
824,527,1998,10.3,1.765,-0.795,5.633333333
825,527,2002,11,1.8056,-1.055,5.4
826,527,2004,11.2,1.8532,-0.795,5.1
827,527,2006,11.4,1.4533,-2.0425,5.666666667
828,527,2008,11.8,1.5392,-2.47,4.833333333
829,527,2010,12.3,1.4914,-1.5675,2.033333333
830,527,2011,12.6,2.0694,-0.3875,5.133333333
831,489,1998,16.3,1.765,-0.795,5.633333333
832,489,2002,16.4,1.8056,-1.055,5.4
833,489,2004,16.4,1.8532,-0.795,5.1
834,489,2006,16.4,1.4533,-2.0425,5.666666667
835,489,2008,16.4,1.5392,-2.47,4.833333333
836,489,2010,16.7,1.4914,-1.5675,2.033333333
837,489,2011,16.5,2.0694,-0.3875,5.133333333
838,647,1998,22.5,1.765,-0.795,5.633333333
839,647,2002,23.4,1.8056,-1.055,5.4
840,647,2004,24.5,1.8532,-0.795,5.1
841,647,2006,25.4,1.4533,-2.0425,5.666666667
842,647,2008,26.4,1.5392,-2.47,4.833333333
843,647,2010,27.9,1.4914,-1.5675,2.033333333
844,647,2011,28.9,2.0694,-0.3875,5.133333333
845,716,1998,18.9,1.765,-0.795,5.633333333
846,716,2002,18.8,1.8056,-1.055,5.4
847,487,2002,17.5,1.8056,-1.055,5.4
848,487,2004,17.5,1.8532,-0.795,5.1
849,487,2006,17.5,1.4533,-2.0425,5.666666667
850,487,2008,17.9,1.5392,-2.47,4.833333333
851,487,2010,18.5,1.4914,-1.5675,2.033333333
852,487,2011,18.5,2.0694,-0.3875,5.133333333
853,604,1998,20.4,1.765,-0.795,5.633333333
854,604,2002,20.5,1.8056,-1.055,5.4
855,604,2004,21,1.8532,-0.795,5.1
856,604,2006,21.6,1.4533,-2.0425,5.666666667
857,604,2008,22.3,1.5392,-2.47,4.833333333
858,604,2010,22.8,1.4914,-1.5675,2.033333333
859,604,2011,23.2,2.0694,-0.3875,5.133333333
860,1275,2010,5.2,1.4914,-1.5675,2.033333333
861,1275,2011,5.9,2.0694,-0.3875,5.133333333
862,617,1998,4.8,1.765,-0.795,5.633333333
863,617,2002,5.5,1.8056,-1.055,5.4
864,617,2004,6,1.8532,-0.795,5.1
865,617,2006,6.5,1.4533,-2.0425,5.666666667
866,617,2008,7,1.5392,-2.47,4.833333333
867,617,2010,7.3,1.4914,-1.5675,2.033333333
868,617,2011,7.4,2.0694,-0.3875,5.133333333
869,493,1998,28.1,1.765,-0.795,5.633333333
870,493,2002,28.1,1.8056,-1.055,5.4
871,493,2004,28,1.8532,-0.795,5.1
872,493,2006,27.7,1.4533,-2.0425,5.666666667
873,722,1998,22.6,1.765,-0.795,5.633333333
874,722,2002,22.9,1.8056,-1.055,5.4
875,722,2004,23.2,1.8532,-0.795,5.1
876,722,2006,23.3,1.4533,-2.0425,5.666666667
877,722,2008,22.9,1.5392,-2.47,4.833333333
878,722,2010,23.1,1.4914,-1.5675,2.033333333
879,722,2011,23.2,2.0694,-0.3875,5.133333333
880,526,1998,7.5,1.765,-0.795,5.633333333
881,526,2002,8.2,1.8056,-1.055,5.4
882,526,2004,8.7,1.8532,-0.795,5.1
883,526,2006,9.2,1.4533,-2.0425,5.666666667
884,526,2008,9.6,1.5392,-2.47,4.833333333
885,526,2010,10,1.4914,-1.5675,2.033333333
886,526,2011,10.2,2.0694,-0.3875,5.133333333
887,623,1998,2.5,1.765,-0.795,5.633333333
888,623,2002,2.6,1.8056,-1.055,5.4
889,623,2004,2.8,1.8532,-0.795,5.1
890,623,2006,2.9,1.4533,-2.0425,5.666666667
891,623,2008,2.9,1.5392,-2.47,4.833333333
892,623,2010,2.9,1.4914,-1.5675,2.033333333
893,623,2011,2.9,2.0694,-0.3875,5.133333333
894,603,1998,8.7,1.765,-0.795,5.633333333
895,603,2002,8.5,1.8056,-1.055,5.4
896,603,2004,8.9,1.8532,-0.795,5.1
897,603,2006,9.1,1.4533,-2.0425,5.666666667
898,603,2008,9,1.5392,-2.47,4.833333333
899,603,2010,9,1.4914,-1.5675,2.033333333
900,603,2011,9,2.0694,-0.3875,5.133333333
901,491,1998,66.7,1.765,-0.795,5.633333333
902,491,2002,68.5,1.8056,-1.055,5.4
903,491,2004,68.6,1.8532,-0.795,5.1
904,491,2006,69,1.4533,-2.0425,5.666666667
905,491,2008,69.5,1.5392,-2.47,4.833333333
906,491,2010,70.4,1.4914,-1.5675,2.033333333
907,491,2011,69.3,2.0694,-0.3875,5.133333333
908,486,1998,7,1.765,-0.795,5.633333333
909,486,2002,7.5,1.8056,-1.055,5.4
910,486,2004,7.5,1.8532,-0.795,5.1
911,486,2006,7.5,1.4533,-2.0425,5.666666667
912,486,2008,7.6,1.5392,-2.47,4.833333333
913,486,2010,7.8,1.4914,-1.5675,2.033333333
914,486,2011,7.8,2.0694,-0.3875,5.133333333
915,717,1998,11.7,1.765,-0.795,5.633333333
916,717,2002,11.9,1.8056,-1.055,5.4
917,717,2004,12.1,1.8532,-0.795,5.1
918,717,2006,12.1,1.4533,-2.0425,5.666666667
919,717,2008,11.8,1.5392,-2.47,4.833333333
920,717,2010,12,1.4914,-1.5675,2.033333333
921,1143,2007,3.6,1.2303,-2.835,5.866666667
922,1143,2008,3.6,1.5392,-2.47,4.833333333
923,524,1998,2.5,1.765,-0.795,5.633333333
924,524,2002,2.8,1.8056,-1.055,5.4
925,524,2004,3.2,1.8532,-0.795,5.1
926,524,2006,3.5,1.4533,-2.0425,5.666666667
927,524,2008,3.6,1.5392,-2.47,4.833333333
928,524,2010,3.8,1.4914,-1.5675,2.033333333
929,524,2011,4,2.0694,-0.3875,5.133333333
930,525,1998,31.7,1.765,-0.795,5.633333333
931,525,2002,32.2,1.8056,-1.055,5.4
932,525,2004,32.3,1.8532,-0.795,5.1
933,525,2006,32.4,1.4533,-2.0425,5.666666667
934,525,2008,33.1,1.5392,-2.47,4.833333333
935,525,2010,32.9,1.4914,-1.5675,2.033333333
936,525,2011,33.6,2.0694,-0.3875,5.133333333
937,1141,2007,1,1.2303,-2.835,5.866666667
938,1141,2008,0.8,1.5392,-2.47,4.833333333
939,1141,2010,1.1,1.4914,-1.5675,2.033333333
940,1141,2011,1.1,2.0694,-0.3875,5.133333333
941,599,1998,3,1.765,-0.795,5.633333333
942,599,2002,3.1,1.8056,-1.055,5.4
943,608,1998,45.7,1.765,-0.795,5.633333333
944,608,2002,44.7,1.8056,-1.055,5.4
945,608,2004,46.1,1.8532,-0.795,5.1
946,608,2006,46.3,1.4533,-2.0425,5.666666667
947,608,2008,46.4,1.5392,-2.47,4.833333333
948,608,2010,46.7,1.4914,-1.5675,2.033333333
949,608,2011,46.8,2.0694,-0.3875,5.133333333
950,610,1998,35.8,1.765,-0.795,5.633333333
951,610,2002,37.4,1.8056,-1.055,5.4
952,610,2004,37.9,1.8532,-0.795,5.1
953,610,2006,38.9,1.4533,-2.0425,5.666666667
954,610,2008,39.6,1.5392,-2.47,4.833333333
955,610,2010,40.6,1.4914,-1.5675,2.033333333
956,610,2011,41.8,2.0694,-0.3875,5.133333333
957,690,1998,5,1.765,-0.795,5.633333333
958,690,2002,5.3,1.8056,-1.055,5.4
959,690,2004,5.4,1.8532,-0.795,5.1
960,690,2006,5.5,1.4533,-2.0425,5.666666667
961,690,2008,5.7,1.5392,-2.47,4.833333333
962,690,2010,5.9,1.4914,-1.5675,2.033333333
963,690,2011,6.1,2.0694,-0.3875,5.133333333
964,649,1998,8.2,1.765,-0.795,5.633333333
965,649,2002,8.7,1.8056,-1.055,5.4
966,649,2004,8.7,1.8532,-0.795,5.1
967,649,2006,8.7,1.4533,-2.0425,5.666666667
968,649,2008,8.7,1.5392,-2.47,4.833333333
969,649,2010,8.7,1.4914,-1.5675,2.033333333
970,649,2011,8.7,2.0694,-0.3875,5.133333333
971,1144,2007,0.9,1.2303,-2.835,5.866666667
972,1144,2008,0.9,1.5392,-2.47,4.833333333
973,1144,2010,1.1,1.4914,-1.5675,2.033333333
974,1144,2011,1.3,2.0694,-0.3875,5.133333333
975,755,1998,24.2,1.765,-0.795,5.633333333
976,755,2002,25,1.8056,-1.055,5.4
977,755,2004,25.3,1.8532,-0.795,5.1
978,755,2006,26.1,1.4533,-2.0425,5.666666667
979,755,2008,26.3,1.5392,-2.47,4.833333333
980,755,2010,27,1.4914,-1.5675,2.033333333
981,755,2011,27.4,2.0694,-0.3875,5.133333333
982,648,1998,14.7,1.765,-0.795,5.633333333
983,648,2002,14.8,1.8056,-1.055,5.4
984,648,2004,14.8,1.8532,-0.795,5.1
985,648,2006,14.9,1.4533,-2.0425,5.666666667
986,648,2008,15.3,1.5392,-2.47,4.833333333
987,648,2010,15.3,1.4914,-1.5675,2.033333333
988,648,2011,15,2.0694,-0.3875,5.133333333
989,702,1998,2.2,1.765,-0.795,5.633333333
990,702,2002,2.2,1.8056,-1.055,5.4
991,702,2004,2.4,1.8532,-0.795,5.1
992,702,2006,2.5,1.4533,-2.0425,5.666666667
993,702,2008,2.6,1.5392,-2.47,4.833333333
994,702,2010,2.7,1.4914,-1.5675,2.033333333
995,702,2011,2.9,2.0694,-0.3875,5.133333333
996,703,1998,9,1.765,-0.795,5.633333333
997,703,2002,9.3,1.8056,-1.055,5.4
998,703,2004,9.4,1.8532,-0.795,5.1
999,703,2006,9.7,1.4533,-2.0425,5.666666667
1000,703,2008,10,1.5392,-2.47,4.833333333
1001,703,2010,10.2,1.4914,-1.5675,2.033333333
1002,703,2011,10.9,2.0694,-0.3875,5.133333333
1003,1341,2010,0.9,1.4914,-1.5675,2.033333333
1004,1341,2011,0.8,2.0694,-0.3875,5.133333333
1005,1339,2010,1.5,1.4914,-1.5675,2.033333333
1006,1339,2011,1.7,2.0694,-0.3875,5.133333333
1007,661,1998,10.5,1.765,-0.795,5.633333333
1008,661,2002,10.7,1.8056,-1.055,5.4
1009,661,2004,11,1.8532,-0.795,5.1
1010,661,2006,11.3,1.4533,-2.0425,5.666666667
1011,661,2008,11.6,1.5392,-2.47,4.833333333
1012,661,2010,11.8,1.4914,-1.5675,2.033333333
1013,661,2011,12.2,2.0694,-0.3875,5.133333333
1014,650,1998,3.8,1.765,-0.795,5.633333333
1015,650,2002,3.6,1.8056,-1.055,5.4
1016,650,2004,3.8,1.8532,-0.795,5.1
1017,650,2006,3.8,1.4533,-2.0425,5.666666667
1018,652,1998,64.3,1.765,-0.795,5.633333333
1019,652,2002,63.5,1.8056,-1.055,5.4
1020,1145,2007,2.8,1.2303,-2.835,5.866666667
1021,1145,2008,2.6,1.5392,-2.47,4.833333333
1022,686,1998,8.4,1.765,-0.795,5.633333333
1023,686,2002,8.8,1.8056,-1.055,5.4
1024,686,2004,8.8,1.8532,-0.795,5.1
1025,686,2006,8.9,1.4533,-2.0425,5.666666667
1026,686,2008,9.2,1.5392,-2.47,4.833333333
1027,686,2010,9.4,1.4914,-1.5675,2.033333333
1028,686,2011,8.9,2.0694,-0.3875,5.133333333
1029,685,1998,63.6,1.765,-0.795,5.633333333
1030,685,2002,64.8,1.8056,-1.055,5.4
1031,685,2004,65.3,1.8532,-0.795,5.1
1032,685,2006,65.9,1.4533,-2.0425,5.666666667
1033,685,2008,66.7,1.5392,-2.47,4.833333333
1034,685,2010,67.6,1.4914,-1.5675,2.033333333
1035,689,1998,28,1.765,-0.795,5.633333333
1036,689,2002,28.5,1.8056,-1.055,5.4
1037,689,2004,28.5,1.8532,-0.795,5.1
1038,689,2006,28.6,1.4533,-2.0425,5.666666667
1039,689,2008,29.3,1.5392,-2.47,4.833333333
1040,689,2010,30.3,1.4914,-1.5675,2.033333333
1041,689,2011,30.3,2.0694,-0.3875,5.133333333
1042,718,1998,30.6,1.765,-0.795,5.633333333
1043,718,2002,31.1,1.8056,-1.055,5.4
1044,718,2004,31.2,1.8532,-0.795,5.1
